feature,importance
route_KHHPER,1.1380965840174787e-05
route_BDOCTS,1.1335767938648199e-05
route_CKGPER,1.1055241939503637e-05
route_MFMSYD,1.100868709875912e-05
route_DACOOL,1.0953415122490178e-05
route_SUBWUH,1.0752675503200623e-05
route_KBVMEL,1.0743876941156238e-05
route_DELMRU,1.0723212507533003e-05
route_BDOXIY,1.0578573584996647e-05
route_CKGSYD,1.0397550409237963e-05
route_DELMYY,1.036102681192672e-05
route_DELMFM,1.034208518946421e-05
route_HKTMRU,1.0259161504789397e-05
route_OOLXIY,1.00324849112567e-05
route_PUSRGN,9.94767491675394e-06
route_CTUDMK,9.822055912063952e-06
route_PERSUB,9.662859538184702e-06
route_KBROOL,9.540027728124493e-06
booking_origin_Guam,9.524998021544973e-06
route_KBVWUH,9.397979245925904e-06
route_HNDLOP,9.313077297296875e-06
route_HYDWUH,9.022820561888461e-06
route_CTUKBR,8.887899308555638e-06
route_CKGCOK,8.852942040489264e-06
route_BWNMEL,8.775867580771122e-06
route_KHHMEL,8.696743709493545e-06
route_PVGREP,8.6090485295769e-06
route_ICNREP,8.404213958927967e-06
route_MLESYD,8.346922304062351e-06
route_MAAMRU,8.257068339026467e-06
route_HNDOOL,8.179328602687845e-06
booking_origin_Maldives,8.041696981326693e-06
route_CANIKA,7.862922435957937e-06
route_CKGMAA,7.766863908302297e-06
route_BLRICN,7.763235761353726e-06
route_COKWUH,7.725606792721932e-06
route_CRKSYD,7.715781491857434e-06
route_MRUXIY,7.678410846170109e-06
route_IKASZX,7.673621577380886e-06
booking_origin_Timor-Leste,7.640350316495379e-06
route_DELJOG,7.446079481472195e-06
route_CTSMEL,7.43550996620104e-06
route_MAAWUH,7.416759873727732e-06
route_JEDMEL,7.347809209307925e-06
route_LOPPER,7.300082412019351e-06
route_CTULOP,7.2543451359335574e-06
route_CMBMRU,7.180856603838178e-06
route_AKLKIX,6.973491896213524e-06
route_MRUPER,6.92786100117157e-06
route_SBWXIY,6.904534151876027e-06
route_CSXMRU,6.653010310010185e-06
route_AKLMRU,6.348726665229737e-06
route_HKTKTM,6.021462355419296e-06
route_AKLKTM,5.8755002090583505e-06
route_PEKSGN,5.7636160936412954e-06
route_JEDJOG,5.7108513928517176e-06
route_BTJJED,5.659420003872835e-06
route_IKALOP,5.654965137394168e-06
booking_origin_Croatia,5.6294409781463445e-06
route_DACHGH,5.373598849640555e-06
route_OOLWUH,5.021520882518013e-06
route_BOMOOL,5.003658222844039e-06
route_PERSWA,4.839976306623026e-06
route_JEDMNL,4.811639781110443e-06
route_OOLSUB,4.7738120084165245e-06
route_KOSPEK,4.6971308035999165e-06
route_SYDTWU,4.661375436669078e-06
booking_origin_Egypt,4.589101549923536e-06
route_MRUSGN,4.586666695019167e-06
route_HNDMAA,4.523834783608982e-06
route_MELUTP,4.510255666340305e-06
route_CKGTGG,4.354926898695663e-06
route_KHHSYD,4.31576346352513e-06
route_KBRWUH,4.287834346677608e-06
booking_origin_Solomon Islands,4.245066304127944e-06
booking_origin_New Caledonia,4.1775161431672086e-06
route_GOISYD,4.173174282491164e-06
route_IKASGN,4.098660379413893e-06
route_LBUTPE,3.966104161103487e-06
booking_origin_Hungary,3.9591896679117175e-06
route_ICNJED,3.853263552235295e-06
booking_origin_Ghana,3.834950109740275e-06
route_CTUIKA,3.824241453309041e-06
route_AKLHGH,3.762652890085721e-06
route_MELURT,3.6630456015607905e-06
route_LOPXIY,3.5764485544412007e-06
route_KIXKTM,3.439703595615908e-06
route_IKAKIX,3.403583700677721e-06
route_IKAKCH,3.39986315296195e-06
route_CKGMEL,3.336092915244182e-06
route_PEKRGN,3.279781517276755e-06
route_CKGHKT,3.2642481396370825e-06
route_ICNVTE,3.2537942417492217e-06
route_IKAPVG,3.2104561073546228e-06
route_MRUTPE,3.1034693215482027e-06
route_HKTIKA,2.9785152690633663e-06
booking_origin_Bhutan,2.974344486385323e-06
route_DELURT,2.9726761132558925e-06
booking_origin_Estonia,2.9514853476740785e-06
booking_origin_Cyprus,2.950520589976647e-06
route_KLOSYD,2.918271363612297e-06
route_AKLHND,2.8723175812947215e-06
route_HDYHGH,2.800902559085262e-06
route_COKCTS,2.76549944975587e-06
route_CKGLOP,2.740088208036902e-06
booking_origin_Slovenia,2.7281224440542455e-06
booking_origin_Peru,2.535142878621147e-06
booking_origin_Argentina,2.4036379173333337e-06
route_OOLTGG,2.3971263502595732e-06
route_HYDMRU,2.3640237349975592e-06
route_DACMRU,2.339808930200929e-06
route_HKTJED,2.2172517874852873e-06
route_CEBPER,2.1651859344262478e-06
route_MELSWA,2.1227931283527366e-06
route_IKAPEK,2.011744406198548e-06
route_CNXXIY,2.0062563528176737e-06
booking_origin_Malta,1.953053516079563e-06
route_CMBWUH,1.941046787502194e-06
route_SGNXIY,1.928165587178237e-06
route_KWLPER,1.9014477829817269e-06
route_ICNMRU,1.778592143046041e-06
route_CNXDEL,1.7742202580106238e-06
booking_origin_Tanzania,1.6908130315195396e-06
booking_origin_Gibraltar,1.6459393889408206e-06
route_KIXMRU,1.6426311087504273e-06
booking_origin_Norfolk Island,1.6092338929261843e-06
route_BBIMEL,1.5941145026897779e-06
route_LPQOOL,1.5861712956628837e-06
booking_origin_South Africa,1.5823316488797931e-06
booking_origin_Algeria,1.55900598512546e-06
booking_origin_Tonga,1.4439889646514806e-06
route_DELRGN,1.1809236973614392e-06
booking_origin_Israel,9.762761380880528e-07
route_MLEOOL,8.794375389708036e-07
route_BWNIKA,7.95261543197368e-07
route_JOGPER,7.384842666244925e-07
route_KOSOOL,6.905668054109338e-07
route_DELSZX,6.688690022396727e-07
route_TPEURT,6.641439597613815e-07
route_LPQMEL,6.544444929343212e-07
route_SYDVTZ,6.426022000446281e-07
booking_origin_Nicaragua,5.404785881740658e-07
route_JEDMFM,4.010255930289066e-07
route_KOSMEL,3.9796846260566746e-07
route_IKAPUS,3.825264783172435e-07
route_DELREP,3.617964235249104e-07
route_SYDXIY,3.2822182279413447e-07
route_KHHOOL,3.126871852162035e-07
booking_origin_Paraguay,2.4152211171519475e-07
route_CCUMRU,2.39491104620911e-07
booking_origin_Lebanon,2.1322758301905856e-07
booking_origin_Tunisia,2.129596482088852e-07
booking_origin_Svalbard & Jan Mayen,1.9771822125066194e-07
route_PERWUH,1.7218660891693533e-07
booking_origin_Czechia,1.4626585697658523e-07
route_BBIOOL,1.2294829223251242e-07
route_PERVTE,1.1933763352641933e-07
booking_origin_Jordan,1.1241823572098396e-07
route_CSXSYD,4.3906231852937694e-08
route_MELWUH,3.1247440389610595e-08
route_MELSZX,1.1423451453533246e-08
route_BBIPER,0.0
route_MELVTE,0.0
route_BKIMRU,0.0
route_BDOWUH,0.0
route_KTMTWU,0.0
route_URTXIY,0.0
booking_origin_Slovakia,0.0
route_KOSSYD,0.0
route_TPEVTE,0.0
booking_origin_Belarus,0.0
route_DACPEK,0.0
route_DACPUS,0.0
booking_origin_Bulgaria,0.0
route_DELKBR,0.0
route_CSXPER,0.0
route_HKGJED,0.0
route_CMBCTS,0.0
booking_origin_Kazakhstan,0.0
route_CTUSRG,0.0
route_JOGKTM,0.0
route_KBRXIY,0.0
route_KCHMRU,0.0
booking_origin_Panama,0.0
booking_origin_Papua New Guinea,0.0
route_KIXLBU,0.0
route_BTUWUH,0.0
route_KNOWUH,0.0
route_JEDPDG,0.0
